word	proficiency	pos
oma	A1	pron,s,adj
omaaegne	B2	adj
omadus	B2	s
omaenese	B2	pron
omaette	B1	adv,adj
omajagu	C1	adv
omakasu	B2	s
omakasupüüdlik	C1	adj
omakasupüüdmatu	C1	adj
omakorda	B1	adv
omaksed	B2	s
omaksvõtt	B2	s
omama	B1	v
omamoodi	B2	adv,adj
omand	B1	s
omandama	B1	v
omandus	B2	s
omanik	A2	s
omanäoline	B2	adj
omapoolne	B2	adj
omapäi	B2	adv
omapära	B2	s
omapärane	B1	adj
omastama	B2	v
omasugune	B2	adj,s
omavahel	A2	adv
omavaheline	B1	adj
omavalitsus	B2	s
omavoliline	B2	adj
omavoliliselt	B2	adv
ometi	B1	adv
ometigi	B2	adv
omistama	B2	v
omlett	A2	s
onu	A1	s
onunaine	A2	s
onupoeg	A2	s
onutütar	A2	s
ookean	B1	s
ooper	B1	s
ootama	A1	v
ootamatu	B1	adj
ootamatult	B1	adv
ootamatus	B2	s
ootus	B1	s
ootuspärane	B2	adj
operaator	B2	s
operatiivne	B2	adj
operatsioon	B1	s
opereerima	B2	v
operett	B2	s
oponeerima	B2	v
oponent	B2	s
opositsioon	B2	s
optiline	B2	adj
optimaalne	B2	adj
optimeerima	B2	v
optimism	B2	s
optimistlik	B1	adj
oranž	A2	adj
orav	A2	s
orb	B2	s
orbiit	B2	s
orden	B2	s
orel	B1	s
org	B2	s
orgaaniline	B2	adj
organ	B1	s
organisatsioon	A2	s
organiseerima	A2	v
organism	B1	s
orgasm	B2	s
orhidee	B2	s
ori	B2	s
orientatsioon	B2	s
orienteerima	B2	v
orienteeruma	B2	v
orienteeruvalt	B2	adv
originaal	B2	s
originaalne	B2	adj
orjus	B2	s
orkaan	B2	s
orkester	A2	s
osa	A1	s
osadus	C1	s
osak	B2	s
osakaal	B2	s
osakond	A2	s
osaleja	B2	s
osalema	A2	v
osalemine	B1	s
osaline	B1	adj,s
osaliselt	B1	adv
osalt	B2	adv
osalus	B2	s
osanik	B2	s
osapool	B2	s
osas	B2	adv,postp
osatama	C1	v
osatähtsus	B2	s
osatäitja	B2	s
osav	B2	adj
osavalt	B2	adv
osavõtja	B1	s
osavõtt	B1	s
oskama	A1	v
oskamatus	B2	s
oskus	A2	s
oskuslik	C1	adj
oskuslikult	B2	adv
oskusteave	B2	s
ost	A2	s
ostja	A2	s
ostma	A1	v
ostukeskus	B1	s
osutama	B1	v
osutuma	B2	v
ots	A2	s
otsa	B1	adv,postp
otsapidi	B2	adv
otsas	B1	adv,postp
otsast	B2	adv,postp
otse	A2	adv
otsekohe	C1	adv
otsekohene	C1	adj
otsekorraldus	B2	s
otsekui	B2	konj,adv
otsene	B1	adj
otsesaade	B2	s
otseselt	B2	adv
otseülekanne	B2	s
otsima	A1	v
otsing	B2	s
otstarbekas	B1	adj
otstarbekus	B2	s
otstarve	B2	s
otsus	A2	s
otsustama	A2	v
otsustav	B1	adj
otsustavalt	B2	adv
otsustus	B2	s
otsustusvõimeline	B2	adj
otsustusõigus	B2	s
ovaalne	B1	adj
paabulind	B2	s
paak	B2	s
paanika	B1	s
paar	A1	s,pron
paariline	B2	s,adj
paaris	B2	adv
paarismaja	B1	s
paarkümmend	B1	num,pron
paast	B2	s
paastuma	B2	v
paat	B1	s
paavst	B2	s
paber	A1	s
pabistama	B2	v
pada	B2	s
padi	A1	s
padjapüür	B1	s
padrun	B2	s
paekivi	B2	s
pael	B2	s
paeluma	C1	v
pagan	B2	s
paganlik	B2	adj
pagar	B1	s
pagas	B1	s
pagema	C1	v
pagulane	B2	s
paha	A2	adj,s
pahameel	B2	s
pahandama	B1	v
pahandus	B1	s
pahane	B1	adj
paharet	C1	s
pahatahtlik	B2	adj
pahatihti	B2	adv
pahe	C1	s
pai	B2	s,adj
paigal	B1	adv
paigaldama	B1	v
paigaldus	B2	s
paigutama	B1	v
paiguti	B2	adv
paigutus	B2	s
paik	A2	s
paikkond	C1	s
paikne	B2	adj
paiknema	B1	v
paiku	B1	postp
painama	C1	v
paindlik	B1	adj
paindlikkus	B2	s
painduma	B2	v
painutama	B2	v
paiskama	C1	v
paiskuma	C1	v
paistetus	B2	s
paistma	A1	v
paisuma	C1	v
paisutama	C1	v
paitama	C1	v
pajatama	C1	v
paju	B2	s
pakane	B1	s,adj
pakatama	C1	v
pakend	B2	s
pakendama	B2	v
pakett	B2	s
pakihoid	B2	s
pakiline	C1	adj
pakk	A2	s
pakkima	A2	v
pakkuma	A1	v
pakkumine	B1	s
paks	A1	adj,s
paksus	B2	s
pakt	B2	s
pala	B2	s
palat	B2	s
palav	A2	adj,s
palavik	B1	s
palavus	B2	s
pale	C1	s
palee	B2	s
palganumber	B2	s
palgapäev	B2	s
palgatase	B2	s
paljajalu	B2	adv
paljalt	B2	adv
paljas	B1	adj
paljastama	B2	v
palju	A1	adv
paljundama	B2	v
paljunema	B2	v
paljusus	B2	s
palk	A2	s
palkama	B2	v
pall	A1	s
palm	B2	s
palsam	B1	s
paluma	A1	v
palve	A2	s
palvetama	B1	v
palvus	B2	s
panda	B2	s
pandimaja	B2	s
paneel	B2	s
panema	A1	v
pang	B2	s
pangaarve	A2	s
pangaautomaat	A2	s
pangakaart	A2	s
pangakonto	B1	s
pangandus	B2	s
panipaik	B2	s
pank	A2	s
pankrot	B1	s
pankrotistuma	B2	v
pankur	B1	s
pann	A2	s
pannkook	A2	s
pansionaat	B2	s
pant	B2	s
pantima	B2	v
pantvang	B2	s
panus	B2	s
panustama	B2	v
papagoi	B2	s
paprika	B1	s
paraad	A2	s
paradigma	B2	s
paradiis	B2	s
paradoks	B2	s
paragrahv	B1	s
parajalt	C1	adv
parajasti	B2	adv
paraku	B1	adv
paralleel	B2	s
paralleelne	B2	adj
paralleelselt	B2	adv
parameeter	B2	s
parandama	A2	v
parandus	B1	s
paranema	B1	v
paras	B1	adj
parasiit	B2	s
parasjagu	B2	adv
parasportlane	B2	s
paratamatu	B2	adj
paratamatult	B2	adv
paratamatus	B2	s
pardakaart	B2	s
pardel	B1	s
parem	A1	adj,s
paremal	A2	adv
paremale	A2	adv
paremalt	B1	adv
paremik	B2	s
paremini	A2	adv
parempoolne	B2	adj,s
paremus	B2	s
paremusjärjestus	B2	s
parendama	B2	v
parfüüm	B1	s
park	A1	s
parkett	B2	s
parkima	B1	v
parkimine	B1	s
parkimisplats	B1	s
parkla	A2	s
parlamentaarne	B2	adj
parm	B2	s
parool	B1	s
parras	B2	s
part	A2	s
partei	B1	s
partii	A2	s
partner	A2	s
parukas	B2	s
parv	B2	s
parvlaev	B2	s
paslik	C1	adj
pass	A1	s
passiivne	B2	adj
passima	C1	v
pasta	B1	s
pastakas	A1	s
pastapliiats	A1	s
pastor	B1	s
pasun	B2	s
pataljon	B2	s
patarei	B2	s
patent	B2	s
patriarh	B2	s
patrioot	B2	s
patrull	B2	s
pats	B2	s
patsient	A2	s
patsutama	C1	v
patt	B2	s
patune	B2	adj,s
pauk	B2	s
paus	B1	s
paviljon	B2	s
pea	A1	s
peaaegu	A2	adv
peaasi	B2	s
peaasjalikult	C1	adv
peagi	B1	adv
peal	A1	adv,postp
peale	A1	adv,postp,prep
pealegi	B2	adv
pealekauba	B2	adv
pealetung	B2	s
pealetükkiv	C1	adj
pealik	B2	s
pealinn	A1	s
pealiskaudne	B2	adj
pealkiri	B1	s
pealmine	B2	adj
pealt	A2	adv,postp,prep
pealtnägija	B2	s
pealtnäha	B2	adv
pealtpoolt	B2	adv,prep
pealtvaataja	B1	s
pealuu	B1	s
peamine	A2	adj
peaminister	B1	s
peamiselt	B1	adv
peaproov	B2	s
pearinglus	B2	s
peatama	B1	v
peatne	C1	adj
peatselt	B2	adv
peatuma	A2	v
peatus	A1	s
peatükk	B2	s
peavalu	A2	s
peavari	B2	s
pedaal	B2	s
pedagoog	A2	s
pedagoogika	B2	s
pedagoogiline	B2	adj
pediküür	B1	s
pedofiil	B2	s
peegel	A2	s
peegeldama	B2	v
peegelduma	B2	v
peen	B1	adj
peenar	B1	s
peenetundeline	C1	adj
peenike	B1	adj,s
peenis	B2	s
peenraha	B1	s
peet	A2	s
pehme	A2	adj
pehmendama	B2	v
peibutama	C1	v
peidukoht	B2	s
peidus	B2	adv,postp
peigmees	B1	s
peitma	B1	v
peitu	B2	adv,postp
peituma	B1	v
pekk	B2	s
peksma	B1	v
peldik	B2	s
peletama	B2	v
pelgalt	B2	adv
pelgama	B2	v
pelk	C1	adj
pelmeen	B1	s
pendel	B2	s
peni	B2	s
pension	A2	s
pensionär	A2	s
peopesa	B2	s
peotants	B2	s
pere	A1	s
perearst	A2	s
perekond	A1	s
perekondlik	B2	adj
perekonnaliige	B1	s
perekonnanimi	A1	s
perekonnaseis	B1	s
pereliige	B1	s
peremees	A2	s
perenaine	A2	s
perfektne	B2	adj
periood	A2	s
perioodiline	B2	adj,s
personaalne	B2	adj
personal	B2	s
persoon	B2	s
perspektiiv	B2	s
perspektiivikas	B2	adj
perspektiivitu	B2	adj
pesa	A2	s
pesema	A1	v
pesitsema	B2	v
pessimistlik	B1	adj
pesu	A2	s
pesumasin	A2	s
pesupulber	B1	s
petersell	B1	s
petis	B2	s,adj
petlik	B2	adj
petma	B1	v
pettuma	B1	v
pettumus	B2	s
pettur	B2	s
pettus	B1	s
pidama	A2	v
pidev	B1	adj
pidevalt	A2	adv
pidi	B1	postp
pidu	A1	s
pidulik	A2	adj
pidulikult	B1	adv
pidur	B1	s
pidurdama	B1	v
pidurduma	B2	v
pidustus	B2	s
pidutsema	B2	v
pidžaama	A2	s
pigem	B1	adv
pigistama	B2	v
pihk	B2	s
pihlakas	B1	s
pihta	B1	adv,postp
pihtima	C1	v
pihtimus	C1	s
pihustama	B2	v
pihv	B1	s
piibel	B2	s
piibeleht	B2	s
piiga	C1	s
piiluma	C1	v
piim	A1	s
piin	B2	s
piinama	B2	v
piinlema	B2	v
piinlik	B1	adj
piinlikkus	B2	s
piip	B2	s
piir	A2	s
piirama	B1	v
piiramatu	B2	adj
piiramatult	B2	adv
piirang	B2	s
piirduma	B2	v
piiriala	B2	s
piirikontroll	B2	s
piiripunkt	B2	s
piiritlema	B2	v
piiritu	B2	adj
piiritus	B2	s
piirkond	A2	s
piirkondlik	B2	adj
piirnema	B2	v
piisama	B1	v
piisav	B1	adj
piisavalt	B1	adv
piisk	B2	s
piiskop	B2	s
piits	B2	s
pikaaegne	B2	adj
pikaajaline	B1	adj
pikali	B1	adv
pikalt	B1	adv
pikapeale	B2	adv
pikemalt	B2	adv
pikendama	B1	v
pikendus	B2	s
pikendusjuhe	B2	s
pikenema	B2	v
pikett	B2	s
piki	B2	prep,adv
pikisilmi	C1	adv
pikk	A1	adj,s
pikkus	B1	s
piklik	B1	adj
piknik	B1	s
piksel	B2	s
pikutama	B2	v
pildistama	B1	v
pilduma	C1	v
pilet	A1	s
pilgutama	B2	v
piljard	B2	s
pilk	B1	s
pilkama	C1	v
pill	B1	s
pillama	C1	v
pilliroog	B2	s
piloot	B1	s
pilt	A1	s
piltlik	B2	adj
piltlikult	B2	adv
pilv	B1	s
pilvelõhkuja	B2	s
pilves	A2	adv,adj
pilvik	B2	s
pilvine	B1	adj
pilvisus	B2	s
pilvitu	B1	adj
pime	A2	adj,s
pimedus	B1	s
pimesi	C1	adv
pimestama	B2	v
pin-kood	A1	s
pind	B1	s
pindala	B1	s
pindmine	B2	adj
pinge	B1	s
pingeline	B2	adj
pingerida	B2	s
pingevaba	B2	adj
pinginaaber	B2	s
pingutama	B1	v
pingutus	B2	s
pingviin	B1	s
pink	B1	s
pinnas	B2	s
pintsak	A2	s
pintsel	B1	s
pipar	A2	s
piparkook	A2	s
piparmünt	B1	s
pipratoos	B2	s
piraat	B2	s
piraatlus	B2	s
pirn	A1	s
pirnipuu	A2	s
pirukas	A1	s
pisar	B1	s
pisiasi	B2	s
pisik	B2	s
pisike	B1	adj,s
pissima	B2	v
pistik	B2	s
pistma	B2	v
pisuke	B2	adj,s
pisut	A2	adv
pits	B2	s
pitsa	A2	s
pitsat	B2	s
pitser	B2	s
pjedestaal	B2	s
plaan	A1	s
plaaniline	B2	adj
plaanima	B1	v
plaanipärane	B2	adj
plaaster	B2	s
plaat	B1	s
plahvatama	B1	v
plahvatus	B1	s
plakat	B2	s
plaksutama	B1	v
planeerima	B1	v
planeering	B2	s
planeet	B2	s
plast	B2	s
plastik	B2	s
plastiliin	B2	s
plastmass	B1	s
plats	A2	s
platvorm	B2	s
pleier	B1	s
plekiline	B2	adj
plekk	B1	s
pliiats	A1	s
pliiatsiteritaja	B1	s
pliit	A2	s
plika	B2	s
plokk	B2	s
plokkflööt	B2	s
plomm	B2	s
ploom	A2	s
ploomipuu	A2	s
pluss	A1	s
pluus	A2	s
plätu	B2	s
poeem	B2	s
poeet	B2	s
poeetiline	B2	adj
poeg	A1	s
poetama	C1	v
pohl	B1	s
pohmell	B2	s
poiss	A1	s
poissmees	B2	s
poks	B1	s
poksima	B2	v
poleemika	B2	s
poliis	B2	s
poliitik	A2	s
poliitika	A2	s
poliitiline	B1	adj
polikliinik	B1	s
politoloog	B2	s
politsei	A1	s
politseinik	A2	s
polt	B2	s
pomisema	C1	v
pomm	B1	s
pommitama	B2	v
poni	B2	s
ponnistama	C1	v
pood	A1	s
pookima	C1	v
pool	A2	adv,postp
poolaasta	B1	s
pooldaja	B2	s
pooldama	B1	v
poole	A2	adv,postp
poolehoid	B2	s
poolehoidja	B2	s
pooleks	B2	adv
pooleldi	B2	adv
pooleli	A2	adv
poolenisti	B2	adv
poolest	B1	postp
poolik	B2	adj,s
poolkera	B2	s
poolsaar	B1	s
poolt	A2	adv,postp
poolteist	A2	num
poolus	B2	s
poom	B2	s
pooma	B2	v
poos	B2	s
popitama	B2	v
popkorn	A2	s
popp	B2	adj,s
populaarne	A2	adj
populaarsus	B1	s
populatsioon	C1	s
populism	B2	s
populistlik	B2	adj
porgand	A1	s
pori	B1	s
portaal	B2	s
portree	B1	s
ports	C1	s
portselan	B2	s
portsjon	B2	s
poseerima	B2	v
positiivne	A2	adj
positiivsus	B2	s
positsioon	B1	s
post	A2	s
postiindeks	B1	s
postiljon	B1	s
postitama	B2	v
postitus	B2	s
postkaart	A2	s
postkast	A2	s
postkontor	A2	s
postmark	B1	s
potentsiaal	B2	s
potentsiaalne	B2	adj
potentsiaalselt	B2	adv
pott	A2	s
praad	B1	s
praadima	B1	v
praak	B2	s
praam	A2	s
praegu	A1	adv
praegune	A2	adj,s
pragmaatiline	B2	adj
pragu	B2	s
praht	B1	s
praktika	A2	s
praktikant	B2	s
praktiline	B1	adj
praktiliselt	B1	adv
praktiseerima	C1	v
prantslane	A2	s
prantsuse	A2	adjg
preemia	A2	s
preester	B1	s
prefekt	B2	s
prefektuur	B2	s
preili	B1	s
premeerima	B2	v
presentatsioon	B2	s
president	A2	s
press	B2	s
pressima	B1	v
pressiteade	B2	s
presskann	B1	s
prestiiž	B2	s
prestiižne	B2	adj
pretendeerima	B2	v
pretensioon	B2	s
pretsedent	B2	s
prii	C1	adj
prillid	A2	s
primaarne	C1	adj
primitiivne	B2	adj
printer	B1	s
printima	B1	v
prints	B2	s
printsess	B2	s
printsiip	B2	s
prioriteet	B2	s
prioriteetne	B2	adj
priske	C1	adj
pritsima	B2	v
privaatne	B2	adj
privaatsus	B2	s
privileeg	B2	s
probleem	A2	s
problemaatika	B2	s
problemaatiline	B2	adj
produkt	B2	s
produktiivne	B2	adj
produtseerima	B2	v
produtsent	B2	s
professionaal	B2	s
professionaalne	B1	adj
professionaalselt	B2	adv
professionaalsus	B2	s
professor	A2	s
proff	B2	s,adj
profiil	B2	s
profülaktika	B2	s
prognoos	B2	s
prognoosima	B2	v
programm	A2	s
programmeerija	B1	s
programmeerima	B2	v
progress	B2	s
progressiivne	B2	adj
prohvet	B2	s
projekt	A2	s
projekteerima	B2	v
projektor	B1	s
prokuratuur	B2	s
prokurör	B1	s
promill	B2	s
pronks	B1	s,adj
pronksiaeg	B2	s
pronksmedal	B2	s
proosa	B2	s
proov	A2	s
proovikabiin	B1	s
proovikivi	C1	s
proovima	A2	v
propaganda	B2	s
propageerima	B2	v
proportsioon	B2	s
pross	B2	s
prostitutsioon	B2	s
prostituut	B2	s
protees	B2	s
proteiin	B2	s
protest	B1	s
protestant	B2	s
protestantlik	B2	adj
protesteerima	B2	v
protestima	B2	v
protokoll	B2	s
prototüüp	B2	s
protseduur	B1	s
protseduuriline	B2	adj
protsent	A2	s
protsess	A2	s
protsessor	B2	s
proua	A1	s
provints	B1	s
provokatsioon	B2	s
provotseerima	B2	v
prussakas	B1	s
pruukima	B2	v
pruun	A1	adj,s
pruut	B2	s
prügi	B1	s
prügikast	B1	s
prügila	B2	s
pseudonüüm	B2	s
psühhiaater	B1	s
psühholoog	B1	s
psühholoogia	B1	s
psühholoogiline	B1	adj
psüühika	B2	s
psüühiline	B2	adj
puberteet	B2	s
pubi	B2	s
publik	A2	s
publikatsioon	B2	s
pudel	A1	s
pudeliavaja	B1	s
pudenema	C1	v
puder	A2	s
pugema	B2	v
puhas	A1	adj
puhaskasum	B2	s
puhastama	B1	v
puhastus	B1	s
puhkama	A1	v
puhkema	B2	v
puhkepäev	A2	s
puhkus	A1	s
puhtalt	B1	adv
puhtand	B2	s
puhtus	B1	s
puhul	A1	postp
puhuma	B1	v
puhvet	B2	s
puiestee	A1	s
puistama	C1	v
puit	B2	s
pukk	B2	s
pulber	B2	s
puljong	B2	s
pulk	B1	s
pull	B2	s
pulm	B1	s
pulss	B2	s
pult	B1	s
pump	B2	s
pumpama	B2	v
punane	A1	adj,s
punastama	B2	v
punetama	B2	v
punetus	B2	s
pung	B2	s
pungil	C1	adj,adv
pungis	C1	adj,adv
punkt	B1	s
punn	B2	s
punnima	C1	v
punnitama	C1	v
punt	B2	s
punuma	B2	v
puravik	B2	s
purema	C1	v
purjekas	B2	s
purjetama	B2	v
purju	B2	adv
purjus	B1	adj,adv
purjuspäi	C1	adv
purk	B2	s
purskama	B2	v
purskkaev	B1	s
puru	B2	s,adj
puruks	B2	adv
purunema	B1	v
purustama	B2	v
pusa	B1	s
pusle	B2	s
pussitama	C1	v
putukas	B2	s
puu	A1	s
puuder	B2	s
puudu	B1	adv
puudujääk	B2	s
puudulik	B2	adj,s
puudulikkus	B2	s
puuduma	A1	v
puudus	B1	s
puudutama	B1	v
puudutus	B2	s
puue	B1	s
puuk	B1	s
puur	B1	s
puurima	B2	v
puus	B1	s
puuteekraan	B2	s
puutetundlik	B2	adj
puutuma	B1	v
puutumatu	B2	adj,s
puuvili	A2	s
puuvill	B1	s
puuvillane	B2	adj
pädev	B2	adj
pädevus	B2	s
päev	A1	s
päevakajaline	C1	adj
päevakord	B2	s
päevalill	B2	s
päevapealt	B2	adv
päevik	A2	s
päevitama	B1	v
pähkel	A2	s
pähklipuu	B2	s
päike	A1	s
päikene	A1	s
päikeseline	B1	adj
päikesepaisteline	B2	adj
päikeseprillid	B1	s
päikesetõus	B1	s
päis	B2	s
päkapikk	B2	s
pälvima	B2	v
päralt	B2	postp
pärand	B2	s
pärandama	B2	v
pärandus	B2	s
pärast	A1	postp,prep,adv
pärastpoole	B2	adv
pärg	B2	s
pärgama	C1	v
päri	C1	adv
pärilik	B2	adj
pärilikkus	B2	s
pärima	B1	v
pärimus	B2	s
pärinema	B1	v
päring	B2	s
päris	B1	adv,adj
päriselt	B2	adv
pärismaalane	B2	s
pärisori	C1	s
päritolu	B1	s
pärl	B2	s
pärm	B2	s
pärn	B1	s
pärssima	C1	v
pärusmaa	B2	s
päts	B2	s
pätt	B2	s
päädima	C1	v
pääs	B2	s
pääse	B2	s
pääsema	B1	v
päästeteenistus	B2	s
päästevest	B1	s
päästma	A2	v
pääsuke	B1	s
põdema	B1	v
põder	A2	s
põgenema	B1	v
põgenik	B2	s
põgus	B2	adj
põgusalt	C1	adv
põhi	A2	s
põhiharidus	B1	s
põhikiri	B2	s
põhikool	B1	s
põhiline	A2	adj
põhiliselt	B1	adv
põhimäärus	B2	s
põhimõte	A2	s
põhimõtteline	B1	adj
põhimõtteliselt	B1	adv
põhinema	B1	v
põhirõhk	B2	s
põhiseadus	B1	s
põhiseaduslik	B2	adj
põhitõde	B2	s
põhjal	B1	postp
põhjalik	B1	adj
põhjalikkus	B2	s
põhjalikult	B1	adv
põhjalikumalt	B2	adv
põhjanaba	B2	s
põhjapanev	C1	adj
põhjendama	B1	v
põhjendamatu	B2	adj
põhjendus	B1	s
põhjus	A2	s
põhjustama	B1	v
põikama	C1	v
põikpäine	C1	adj
põikpäisus	C1	s
põimima	C1	v
põimuma	B2	v
põis	B2	s
põld	B1	s
põleng	B2	s
põletama	B1	v
põletik	B1	s
põlevkivi	B1	s
põlgama	C1	v
põline	C1	adj
põliselanik	B2	s
põlisrahvas	B2	s
põll	B1	s
põllumajanduslik	B2	adj
põllumees	B1	s
põlv	A2	s
põlvkond	B1	s
põnev	A2	adj
põnevik	B2	s
põnevus	B2	s
põnn	B2	s
põrand	A1	s
põrandaalune	B2	adj,s
põrgu	B2	s
põrkama	C1	v
põrkuma	B2	v
põrm	B2	s
põrnikas	B2	s
põrnitsema	C1	v
põrsas	B1	s
põruma	C1	v
põrutama	B2	v
põsk	B1	s
põud	B1	s
põõsas	B1	s
pöial	B1	s
pöialpoiss	B2	s
pööning	B1	s
pöörama	A2	v
pöörane	B2	adj
pööraselt	B2	adv
pöördepunkt	B2	s
pöörduma	A2	v
pöördumatu	B2	adj
pööre	B1	s
pöörlema	B2	v
pügama	C1	v
püha	B1	adj,s
pühadus	C1	s
pühak	B2	s
pühakiri	B2	s
pühakoda	B2	s
pühamu	C1	s
pühapäev	A1	s
pühendama	B1	v
pühenduma	B2	v
pühendumus	B2	s
pühitsema	B2	v
pühkima	B1	v
püksid	A2	s
püramiid	B2	s
püree	A2	s
pürgima	B2	v
püsima	B1	v
püsiv	B2	adj
püsivalt	B2	adv
püsivus	B2	s
püsiühendus	B2	s
püss	B2	s
püsti	B1	adv
püstine	B2	adj
püstitama	B1	v
püstol	B1	s
püüdlema	C1	v
püüdlik	B2	adj
püüdlus	B2	s
püüdma	A2	v
raadio	A1	s
raadius	B2	s
raam	A2	s
raamat	A1	s
raamatukogu	A2	s
raamatupidaja	B1	s
raamatupidamine	B1	s
raamistik	B2	s
raatsima	C1	v
raba	B1	s
rabama	C1	v
rabarber	B1	s
rabav	C1	adj
rabelema	B2	v
rada	B1	s
radar	B2	s
radiaator	B1	s
radikaalne	B2	adj
radioaktiivne	B2	adj
raev	B2	s
raha	A1	s
rahakott	A2	s
rahaline	B1	adj
rahapesu	B2	s
rahastama	B1	v
rahastus	B2	s
rahasumma	B1	s
rahatäht	B2	s
rahaühik	B1	s
rahe	B1	s
rahu	A2	s
rahuldama	B1	v
rahuldav	B2	adj,s
rahulduma	B2	v
rahuldus	B2	s
rahulik	A2	adj
rahulikult	A2	adv
rahulolematu	B2	adj,s
rahulolematus	B2	s
rahulolev	B2	adj
rahulolu	B2	s
rahumeeli	B2	adv
rahumeelne	B2	adj
rahumeelselt	B2	adv
rahunema	B2	v
rahustama	B1	v
rahutu	B2	adj
rahutus	B2	s
rahvaarv	B2	s
rahvahääletus	B2	s
rahvalik	B2	adj
rahvaloendus	B2	s
rahvaluule	B2	s
rahvapärane	B2	adj
rahvariided	B1	s
rahvarohke	B2	adj
rahvas	A1	s
rahvastik	B2	s
rahvatants	B1	s
rahvus	A2	s
rahvuseepos	B2	s
rahvuskaaslane	B2	s
rahvuskala	B1	s
rahvuskivi	B1	s
rahvuskoondis	B2	s
rahvuslane	B2	s
rahvuslik	B1	adj
rahvuslill	B1	s
rahvuslind	B1	s
rahvusloom	B1	s
rahvuslus	B2	s
rahvustoit	B1	s
rahvusvaheline	B1	adj
rahvusvähemus	B2	s
raie	C1	s
raiskama	B1	v
raiuma	C1	v
rajama	B1	v
rajanema	B2	v
rajatis	B2	s
rajoon	B1	s
raju	C1	s,adj
rakendama	B2	v
rakenduma	B2	v
rakendus	B2	s
rakenduskõrgkool	B2	s
rakenduslik	B2	adj
rakett	B2	s
rakk	B2	s
ralli	B2	s
rammima	C1	v
rammus	C1	adj
rand	A2	s
range	B1	adj
ranne	B1	s
rannik	B2	s
raport	B1	s
raporteerima	B2	v
raps	B2	s
raputama	B1	v
rase	B1	adj,s
rasedus	B2	s
raseerima	B2	v
rasestuma	B2	v
rasestumisvastane	B2	adj
raske	A1	adj
raskejõustik	B1	s
raskekujuline	B2	adj
raskelt	B1	adv
raskendama	B2	v
raskus	B1	s
raskusaste	B2	s
rass	B1	s
rassima	C1	v
rassism	B2	s
rasv	B1	s
rasvane	B1	adj
rasvatu	B2	adj
ratas	A1	s
ratastool	B1	s
ratifitseerima	C1	v
ratsionaalne	B2	adj
ratsutama	B1	v
ratsutamine	B1	s
rauaaeg	B2	s
raud	B1	s
raudne	B1	adj
raudselt	B2	adv
raudtee	A2	s
raudteejaam	A2	s
raugema	C1	v
ravi	A2	s
ravikindlustus	B1	s
ravim	B1	s
ravima	A2	v
reaalne	A2	adj
reaalselt	B2	adv
reaalsus	B2	s
reageerima	B1	v
reageering	B2	s
reaktor	B2	s
reaktsioon	B2	s
realiseerima	B2	v
realiseeruma	B2	v
realist	B2	s
realistlik	B2	adj
reastama	B2	v
rebane	A2	s
rebenema	B2	v
rebima	B1	v
redel	B1	s
redis	A2	s
reede	A1	s
reegel	B1	s
reeglistik	B2	s
reetma	B2	v
reetur	B2	s
referaat	B2	s
referendum	B2	s
refleks	B2	s
reform	B1	s
reformima	B2	v
refrään	B2	s
regatt	B2	s
regionaalne	B2	adj
regioon	B2	s
register	B2	s
registratuur	B1	s
registreerima	A2	v
registreering	B2	s
registreeruma	B2	v
regulaarne	B2	adj
regulaator	B2	s
regulatsioon	B2	s
reguleerima	B1	v
reha	B1	s
rehkendama	B2	v
rehv	B1	s
reibas	C1	adj
reid	B2	s
reis	A2	s
reisija	B1	s
reisima	A2	v
reiting	B2	s
reket	B1	s
reklaam	A1	s
reklaamima	B1	v
rekonstrueerima	B2	v
rekord	B1	s
rektor	B2	s
religioon	B2	s
religioosne	B2	adj
reliikvia	B2	s
relv	B1	s
relvajõud	B2	s
relvastama	B2	v
relvastus	B2	s
remont	A2	s
remontima	B1	v
renoveerima	B2	v
rent	B1	s
rentima	B1	v
reostama	B2	v
reostuma	B2	v
reostus	B2	s
reovesi	B2	s
repertuaar	B2	s
repliik	B2	s
reportaaž	B2	s
reporter	B2	s
reserv	B2	s
reserveerima	B1	v
residents	B2	s
resolutsioon	B2	s
respekt	B2	s
respekteerima	B2	v
ressurss	B1	s
rest	B2	s
restaureerima	B2	v
restoran	A1	s
resultaat	B2	s
resultatiivne	B2	adj
retk	B2	s
retoorika	B2	s
retsensioon	B2	s
retsept	B1	s
revisjon	B2	s
revolutsioon	B2	s
revolutsiooniline	B2	adj
režiim	B2	s
režissöör	A2	s
riba	B2	s
ribi	B2	s
rida	A2	s
ridaelamu	B1	s
ridamisi	B2	adv
rihm	B1	s
riiakas	C1	adj
riid	B2	s
riidehoid	B1	s
riidekapp	B1	s
riidepuu	B1	s
riidlema	B1	v
riie	B1	s
riietama	B2	v
riietuma	B2	v
riietus	B1	s
riigiasutus	B1	s
riigikord	B2	s
riigilõiv	B2	s
riigipea	B2	s
riigipoolne	B2	adj
riigipüha	B1	s
riigisektor	B2	s
riigisisene	B2	adj
riigitelevisioon	B2	s
riik	A2	s
riiklik	B1	adj
riiklus	B2	s
riis	A1	s
riisikas	B2	s
riist	B2	s
riistvara	B2	s
riisuma	B2	v
riiul	A2	s
riiv	B2	s
riivama	C1	v
riivima	B2	v
rikas	A2	adj,s
rikastama	B2	v
rikastuma	B2	v
rike	B1	s
rikkalik	B2	adj
rikki	B1	adv
